4225.000000
204791.000000
112772.000000
162874.000000
94108.000000
117849.000000
90444.000000
79572.000000
77883.000000
83280.000000
95357.000000
84901.000000
81026.000000
163359.000000
91373.000000
92548.000000
81602.000000
157888.000000
178773.000000
213945.000000
92491.000000
92367.000000
99882.000000
83075.000000
198867.000000
88239.000000
108220.000000
90677.000000
108134.000000
88790.000000
88284.000000
93377.000000
87607.000000
117699.000000
126785.000000
188879.000000
87589.000000
85024.000000
101865.000000
94434.000000
130741.000000
87838.000000
104354.000000
84936.000000
