Counted to 0 in 624 ns: inf ns/iter
Counted to 0 in 736 ns: inf ns/iter
Counted to 0 in 652 ns: inf ns/iter
Counted to 0 in 633 ns: inf ns/iter
Counted to 0 in 639 ns: inf ns/iter
