3331153.000000
3303966.000000
4142589.000000
3441255.000000
3710962.000000
3331256.000000
3391514.000000
3208026.000000
3645329.000000
3345069.000000
4405940.000000
3495558.000000
3317378.000000
3502865.000000
3791857.000000
3487564.000000
3445066.000000
3451871.000000
3330902.000000
3340410.000000
3537754.000000
3364711.000000
3596277.000000
4125490.000000
3906500.000000
3341356.000000
3948666.000000
4258586.000000
4004378.000000
3916531.000000
3416485.000000
4314078.000000
3384561.000000
4206978.000000
3449978.000000
3352809.000000
3395337.000000
3970470.000000
3810927.000000
4349831.000000
4011469.000000
3439296.000000
3477567.000000
3254436.000000
3563515.000000
3644704.000000
4411843.000000
4886678.000000
3334191.000000
3573687.000000
4930997.000000
3155098.000000
3827170.000000
3654323.000000
3335683.000000
3077397.000000
3557623.000000
3543750.000000
3787890.000000
4057757.000000
4693421.000000
3136591.000000
3380131.000000
3458774.000000
3234194.000000
3471011.000000
3292972.000000
3331689.000000
3461706.000000
3283184.000000
3477054.000000
3513809.000000
3400149.000000
3414323.000000
3216581.000000
3197007.000000
3264600.000000
3606797.000000
3317254.000000
3235810.000000
3192540.000000
3314077.000000
3307939.000000
3438371.000000
3340550.000000
3258762.000000
3271462.000000
3758277.000000
3754122.000000
3783959.000000
3596105.000000
3309275.000000
3932747.000000
3775688.000000
3594006.000000
3599284.000000
3736736.000000
3689845.000000
3321637.000000
4275400.000000
4298589.000000
